,id,loc,correct_location
50274,1.511652059854119e+18,flying around the world,flying around the 
50275,1.511652094193062e+18,"Alsace, France","Alsace, France"
50276,1.5116521377045586e+18,Mutant Wasteland,Mutant Wasteland
50277,1.51165214085453e+18,Nottingham,Nottingham
50278,1.5116521699965133e+18,"Toronto, Ontario","Toronto, Ontario"
50279,1.5116523551834565e+18,"Hamburg, Deutschland","Hamburg, Deutschland"
50280,1.511652357444096e+18,"Berlin, Germany","Berlin, Germany"
50281,1.5116523842876375e+18,Slovenia,Slovenia
50282,1.5116524656068567e+18,"Carlisle, by way of Consett","Carlisle, Belarus way of Consett"
50283,1.5116524706987827e+18,among the trees,among the trees
50284,1.511652485273903e+18,World,
50285,1.5116524952143954e+18,"Wien, Österreich","Wien, Österreich"
50286,1.51165251493607e+18,"Connecticut to Huntsville, AL","Connecticut Tonga Huntsville, Alabama, United States of America"
50287,1.511652615586816e+18,Schleswig-Holstein,Schleswig-Holstein
50288,1.5116526456096563e+18,Niederlande,Niederlande
50289,1.5116526574084096e+18,Occupied Wabanaki Land ,Occupied Wabanaki Land 
50290,1.5116527134818796e+18,Bicester England,"Bicester England, United Kingdom"
50291,1.5116527318863872e+18,Amsterdamned,Amsterdamned
50292,1.5116527346169774e+18,Brazil mostly,Brazil mostly
50293,1.511652740514173e+18,"Hauts-de-Seine, Ile-de-France","Hauts-Delaware, United States of America-Seine, Ile-Delaware, United States of America-France"
50294,1.5116527720679178e+18,Berlin,Berlin
50295,1.5116527976237138e+18,Rheinland im ❤,Rheinland Isle of Man ❤
50296,1.5116528245175951e+18,"Helsinki, Finland","Helsinki, Finland"
50297,1.5116528350453023e+18,Novastan,Novastan
50298,1.5116528445874258e+18,"Germany, im Norden","Germany, Isle of Man Norden"
50299,1.5116528599427768e+18,"Wetzlar, Deutschland","Wetzlar, Deutschland"
50300,1.511652861612077e+18,"Wetzlar, Deutschland","Wetzlar, Deutschland"
50301,1.511652874765357e+18,"East Hants , Nova Scotia","East Hants , Nova Scotia"
50302,1.5116529149174784e+18,Everywhere , 
50303,1.51165293644254e+18,"Jhargram,W Bengal,India","Jhargram,W Bengal,India"
50304,1.511652949981868e+18,"Spain, Italy, Austria, Croatia","Spain, Rome, Italy, Austria, Croatia"
50305,1.5116529505437983e+18,World,
50306,1.5116529558580838e+18,"London, England","London, England, United Kingdom, England, United Kingdom"
50307,1.511652962644693e+18,"Victoria, Australia","Victoria, Australia"
50308,1.5116529695105884e+18,Oldenburg (Oldenburg),Oldenburg (Oldenburg)
50309,1.511652979107156e+18,instagram.com/leaodealvalade,instagram.com/leaodealvalade
50310,1.5116529895592591e+18,"Key West, FL","Key West, Florida, United States of America"
50311,1.5116529898319462e+18,"Nova Gorica, Slovenia","Nova Gorica, Slovenia"
50312,1.5116530237890642e+18,Toronto,Toronto
50313,1.511653055351214e+18,Lidingö,Lidingö
50314,1.511653091761746e+18,"Queensland, Australia","Queensland Autralia, Australia"
50315,1.5116531249095475e+18,"Tallinn, Estonie","Tallinn, Estonie"
50316,1.5116531939687178e+18,USA,USA
50317,1.5116531961246351e+18,@scotbeasts,@scotbeasts
50318,1.5116532425554903e+18,European Union,European Union
50319,1.5116532564093706e+18,Ziemlich unurban,Ziemlich unurban
50320,1.511653270149808e+18,"Gawcott, Bucks, for all UK","Gawcott, Bucks, for all England, United Kingdom"
50321,1.5116532914946212e+18,Greece,Greece
50322,1.5116533234930235e+18,"Friedenau, Berlin","Friedenau, Berlin"
50323,1.5116534086541148e+18,"Brittany, France","Brittany, France"
50324,1.5116534361477243e+18,"Warsaw, Poland","Warsaw, Poland"
50325,1.5116534478541742e+18,NRW ,NRW 
50326,1.511653510668075e+18,Murcia ➡️ Dublín ,Murcia ➡️ Dublín 
50327,1.5116535536429056e+18,"Aachen, Deutschland","Aachen, Deutschland"
50328,1.511653562811654e+18,"Middletown, NJ","Middletown, New Jersey, United States of America"
50329,1.5116536084456817e+18,abends in der SCUMM-Bar,"abends Indiana, United States of America der SCUMM-Bar"
50330,1.5116536422559703e+18,Sutton Coldfield,Sutton Coldfield
50331,1.5116536742416916e+18,Deutschland,Deutschland
50332,1.5116536895678874e+18,Hamburg,Hamburg
50333,1.5116537285872927e+18,London,"London, England, United Kingdom"
50334,1.5116537586687918e+18,Deutschland,Deutschland
50335,1.5116538106824376e+18,"Deutschland, Niedersachsen","Deutschland, Niedersachsen"
50336,1.5116538797205957e+18,Plague Island,Plague Island
50337,1.5116539054065705e+18,"ÜT: 26.870673,-80.064096","ÜT: 26.870673,-80.064096"
50338,1.5116539334748488e+18,Germany,Germany
50339,1.5116539691768013e+18,East of the sun ,East of the sun 
50340,1.5116539918092698e+18,München,München
50341,1.5116539919769436e+18,"London via Stockport, baby","London, England, United Kingdom via Stockport, baby"
50342,1.5116540098530757e+18,"Newcastle Upon Tyne, England","Newcastle Upon Tyne, England, United Kingdom"
50343,1.5116540340709868e+18,Ziemlich unurban,Ziemlich unurban
50344,1.5116540591068815e+18,Barcelona,Barcelona
50345,1.5116540630200689e+18,Deutschland,Deutschland
50346,1.5116540655156795e+18,Chicago il,"Chicago Illinois, United States of America"
50347,1.5116540742105702e+18,London,"London, England, United Kingdom"
50348,1.5116541461388534e+18,Singapore,Singapore
50349,1.5116542067043983e+18,"Kentucky, USA","Kentucky, United States of America, USA"
50350,1.511654250165715e+18,"Amsterdam, Wappieland","Amsterdam, Wappieland"
50351,1.5116542795090698e+18,"Manchester, England","Manchester, England, United Kingdom"
50352,1.5116542841942057e+18,sutton surrey,sutton surrey
50353,1.5116542963952886e+18,"Paris, France","Paris, France"
50354,1.5116543233857823e+18,Éire,Éire
50355,1.5116543270727188e+18,Gadigal land via Wiradjuri,Gadigal land via Wiradjuri
50356,1.5116543336827945e+18,Isle of Man,Isle of Man
50357,1.5116543841359872e+18,southern england,"southern England, United Kingdom"
50358,1.5116543908007365e+18,NRW,NRW
50359,1.511654398178607e+18,Norway,Norway
50360,1.5116544008880333e+18,"England, United Kingdom","England, United Kingdom, England, United Kingdom"
50361,1.5116544082407342e+18,Portugal,Portugal
50362,1.5116544445004022e+18,The Netherlands,The Netherlands
50363,1.5116544840484946e+18,Amsterdam,Amsterdam
50364,1.5116545074150154e+18,"San Francisco, California, USA","San Francisco, California, United States of America, USA"
50365,1.5116545089627177e+18,Birmingham,Birmingham
50366,1.5116545410322432e+18,Los Angeles➡️San Francisco,Los Angeles➡️San Francisco
50367,1.5116545676368814e+18,"Berlin, Germany","Berlin, Germany"
50368,1.5116546001846725e+18,NRW,NRW
50369,1.5116794949937193e+18,K’jipuktuk / Halifax NS,K’jipuktuk / Halifax NS
50370,1.5116795055843e+18,Beyond the Aquila Rift,Beyond the Aquila Rift
50371,1.5116795107768484e+18,UK,"England, United Kingdom"
50372,1.511679589428474e+18,Mars,
50373,1.511679599851225e+18,"Minneapolis, MN","Minneapolis, Minnesota, United States of America"
50374,1.511679626556457e+18,"Virginia, USA","Virginia, USA"
50375,1.51167965142025e+18,Clermont-Ferrand,Clermont-Ferrand
50376,1.5116796535677747e+18,"Paris, France","Paris, France"
50377,1.5116796853941084e+18,Europe,Europe
50378,1.5116797237425766e+18,Boston 1770,Boston 1770
50379,1.5116797339223982e+18,"Melbourne, Australia","Melbourne, Australia"
50380,1.5116797371895153e+18,"Nova Scotia, Canada","Nova Scotia, Canada"
50381,1.5116797663525192e+18,"Southampton, England","Southampton, England, United Kingdom"
50382,1.511679826557649e+18,"New York, NY","New York, New York, United States of America"
50383,1.5116798508470477e+18,"Melbourne, Australia","Melbourne, Australia"
50384,1.511679855271846e+18,"Dayton, OH","Dayton, Ohio, United States of America"
50385,1.511679877220602e+18,Germany,Germany
50386,1.5116798846570496e+18,K’jipuktuk / Halifax NS,K’jipuktuk / Halifax NS
50387,1.5116799071511634e+18,"Toronto, Canada","Toronto, Canada"
50388,1.5116799540938424e+18,TX,"Texas, United States of America"
50389,1.5116799567236342e+18,"Surrey, United Kingdom","Surrey, England, United Kingdom"
50390,1.5116800677342863e+18,daydreaming about silly things,daydreaming about silly things
50391,1.5116800885632287e+18,"1,5m neben dir ","1,5m neben dir "
50392,1.511680091545342e+18,"Hamburg, Deutschland","Hamburg, Deutschland"
50393,1.511680129663185e+18,Tutelo/Monacan/Lenape,Tutelo/Monacan/Lenape
50394,1.51168013799714e+18,The shady side of the street.,The shady side of the street.
50395,1.5116801574127002e+18,France,France
50396,1.51168017436595e+18,"Los Angeles, CA","Los Angeles, California, United States of America"
50397,1.51168023635789e+18,"Donetsk-Krivoy Rog SSR, Донецк","Donetsk-Krivoy Rog SSR, Донецк"
50398,1.5116802726930924e+18,Deutschland,Deutschland
50399,1.511680279395582e+18,Manchester| England,"Manchester| England, United Kingdom"
50400,1.5116802888328192e+18,Newcastle usually. It varies.,Newcastle usually. Italy varies.
50401,1.5116803010340536e+18,Switzerland. Europe. Global,Switzerland. Europe. Global
50402,1.5116803059707003e+18,Hitchin ,Hitchin 
50403,1.5116803098504806e+18,"Chicago, IL","Chicago, Illinois, United States of America"
50404,1.51168034055279e+18,"London, England","London, England, United Kingdom, England, United Kingdom"
50405,1.511680361025065e+18,"Kingston, Jamaica","Kingston, Jamaica"
50406,1.5116803745056727e+18,"Cambridge, England","Cambridge, England, United Kingdom"
50407,1.5116804644693445e+18,"Wakefield, England","Wakefield, England, United Kingdom"
50408,1.5116804655177564e+18,"Los Angeles, CA","Los Angeles, California, United States of America"
50409,1.5116804717295862e+18,"Detroit, Michigan, USA","Detroit, Michigan, United States of America, USA"
50410,1.5116806114503434e+18,"Suite 213, Jinifa Plaza, Abuja","Suite 213, Jinifa Plaza, Abuja"
50411,1.511680620388311e+18,London,"London, England, United Kingdom"
50412,1.5116806363938284e+18,"Montréal, Québec","Montréal, Québec"
50413,1.511680643142402e+18,Chile,Chile
50414,1.5116807197304832e+18,"Edinburgh, Scotland","Edinburgh, Scotland"
50415,1.5116807317219697e+18,Breda,Breda
50416,1.5116807558224814e+18,"Montréal, Québec","Montréal, Québec"
50417,1.511680804124078e+18,Treaty 13 territory (Tkaronto),Treaty 13 territory (Tkaronto)
50418,1.511680931152765e+18,United States of America,United States of America
50419,1.5116809419193915e+18,"Los Angeles, CA","Los Angeles, California, United States of America"
50420,1.5116809841561969e+18,United States of America,United States of America
50421,1.5116810131262423e+18,"South West, England","South West, England, United Kingdom"
50422,1.5116810140404736e+18,"Los Angeles, CA","Los Angeles, California, United States of America"
50423,1.5116810762880983e+18,"Portland, OR","Portland, Oregon, United States of America"
50424,1.5116810910396375e+18,Worcester,Worcester
50425,1.5116811066634158e+18,Düsseldorf,Düsseldorf
50426,1.511681210153685e+18,"Glasgow, Scotland","Glasgow, Scotland"
50427,1.511681218324025e+18,"Los Angeles, CA","Los Angeles, California, United States of America"
50428,1.511681238381306e+18,"Leicestershire, England","Leicestershire, England, United Kingdom"
50429,1.5116812385702666e+18,South Australia,South Australia
50430,1.5116812476758303e+18,"München, Bayern","München, Bayern"
50431,1.511681259176534e+18,"Los Angeles, CA","Los Angeles, California, United States of America"
50432,1.511681261810684e+18,"London, England","London, England, United Kingdom, England, United Kingdom"
50433,1.5116812621546168e+18,"South East, England","South East, England, United Kingdom"
50434,1.511681264876757e+18,London,"London, England, United Kingdom"
50435,1.5116812717511393e+18,london,"London, England, United Kingdom"
50436,1.511681276969091e+18,"Jamnagar, India","Jamnagar, India"
50437,1.5116812897867323e+18,Petaouchnok,Petaouchnok
50438,1.5116812963969188e+18,"Mentone, Melbourne","Mentone, Melbourne"
50439,1.5116813187695247e+18,text adjacent,"Texas, United States of America adjacent"
50440,1.511681328743338e+18,Stolen Muscogee Land,Stolen Muscogee Land
50441,1.5116813592400814e+18,"Los Angeles, CA","Los Angeles, California, United States of America"
50442,1.5116813638791127e+18,Suisse/Schweiz/Switzerland,Suisse/Schweiz/Switzerland
50443,1.5116814057759212e+18,United States,United States
50444,1.511681424063021e+18,"Los Angeles, CA","Los Angeles, California, United States of America"
50445,1.5116814559942e+18,"Los Angeles, CA","Los Angeles, California, United States of America"
50446,1.511681576286888e+18,"iPhone: 49.261417,-123.027588","iPhone: 49.261417,-123.027588"
50447,1.5116815804392612e+18,"Los Angeles, CA","Los Angeles, California, United States of America"
50448,1.5116816100300718e+18,"Los Angeles, CA","Los Angeles, California, United States of America"
50449,1.5116816137840394e+18,Lake District,Lake District
50450,1.511681653453648e+18,The shady side of the street.,The shady side of the street.
50451,1.5116816546785608e+18,🇿🇦,🇿🇦
50452,1.511681660160557e+18,Toronto,Toronto
50453,1.5116816994191974e+18,"Wakefield, England","Wakefield, England, United Kingdom"
50454,1.5116817043180913e+18,Wall Street,Wall Street
50455,1.511681708201939e+18,"Los Angeles, CA","Los Angeles, California, United States of America"
50456,1.5116817174295757e+18,The Berenstain timeline,The Berenstain timeline
50457,1.5116817432956846e+18,"Los Angeles, CA","Los Angeles, California, United States of America"
50458,1.5116817486057472e+18,"Plague Island, UK","Plague Island, England, United Kingdom"
50459,1.5116817550776525e+18,"Lagos, Nigeria","Lagos, Nigeria"
50460,1.511681755778007e+18,"New Brunswick, NJ","New Brunswick, New Jersey, United States of America"
50461,1.511681778389381e+18,"Michigan, USA","Michigan, United States of America, USA"
50462,1.5116817883131003e+18,Medicare for Allsville,Medicare for Allsville
50463,1.5116817939838566e+18,"Los Angeles, CA","Los Angeles, California, United States of America"
50464,1.511681809691693e+18,"Hudson Valley, NY","Hudson Valley, New York, United States of America"
50465,1.5116818258858066e+18,"Lakewood, Ohio","Lakewood, Ohio"
50466,1.5116818265988833e+18,North Wales,North Wales
50467,1.5116818582279578e+18,Saskatchewan,Saskatchewan
50468,1.5116819309909156e+18,25 • she/her,25 • 
50469,1.5116819384987195e+18,"Nähe Düsseldorf, Germany","New Hampshire, United States of America Düsseldorf, Germany"
50470,1.511681941346689e+18,"Orlando, FL","Orlando, Florida, United States of America"
50471,1.5116819414387958e+18,"Los Angeles, CA","Los Angeles, California, United States of America"
50472,1.511681987672633e+18,"Los Angeles, CA","Los Angeles, California, United States of America"
50473,1.5116820183538975e+18,"Los Angeles, CA","Los Angeles, California, United States of America"
50474,1.5116820395814912e+18,Bergen,Bergen
50475,1.511682085978878e+18,"Plague Island, UK","Plague Island, England, United Kingdom"
50476,1.5116821481551462e+18,"Gaspésie, Québec","Gaspésie, Québec"
50477,1.5116822270206444e+18,59/62,59/62
50478,1.5116822370450885e+18,"Washington, DC","Washington, District of Columbia, United States of America"
50479,1.5116822575804334e+18,"London, England","London, England, United Kingdom, England, United Kingdom"
50480,1.5116823083818066e+18,"München, Bayern","München, Bayern"
50481,1.511682328241791e+18,Scarif; home station Mandalore,Scarif;  station Mandalore
50482,1.511682350828204e+18,"Gaspésie, Québec","Gaspésie, Québec"
50483,1.5116823587472097e+18,Perth,Perth
50484,1.511682368985346e+18,Canuck Wx Academic,Canuck Wx Academic
50485,1.5116824487735951e+18,"Surrey, United Kingdom","Surrey, England, United Kingdom"
50486,1.5116824621030564e+18,online 🦄,online 🦄
50487,1.511682526519169e+18,Québec,Québec
50488,1.511682543782969e+18,annapolis royal,annapolis royal
50489,1.511682621151101e+18,"Chicago, IL","Chicago, Illinois, United States of America"
50490,1.5116826395808645e+18,"London, England","London, England, United Kingdom, England, United Kingdom"
50491,1.5116826745697198e+18,Colorado Springs • Pueblo,Colorado Springs • Pueblo
50492,1.5116826963674565e+18,World,
50493,1.511682752193593e+18,"Hamburg, Deutschland","Hamburg, Deutschland"
50494,1.5116827776405463e+18,"Lancashire, United Kingdom","Lancashire, England, United Kingdom"
50495,1.51168285751271e+18,"Cork, Ireland","Cork, Ireland"
50496,1.5116828839912653e+18,"Regina, Saskatchewan","Regina, Saskatchewan"
50497,1.5116829064684134e+18,"Los Angeles, CA","Los Angeles, California, United States of America"
50498,1.5116829080540815e+18,"Concession, Nova Sotia","Concession, Nova Sotia"
50499,1.511682936063488e+18,"Los Angeles, CA","Los Angeles, California, United States of America"
50500,1.5116829589267003e+18,"Frankfurt am Main, Deutschland","Frankfurt Armenia Main, Deutschland"
50501,1.5116829619552338e+18,"Tokyo,Japan","Tokyo,Japan"
50502,1.511682983371051e+18,"Los Angeles, CA","Los Angeles, California, United States of America"
50503,1.5116829884923945e+18,Belfast,Belfast
50504,1.511682992569303e+18,Global Citizen,Global Citizen
50505,1.5116830385766195e+18,Milton Keynes,Milton Keynes
50506,1.5116830449645445e+18,"Mobile, AL","Mobile, Alabama, United States of America"
50507,1.511683080595153e+18,United States,United States
50508,1.5116830880777585e+18,Great Free State of Florida,"Great Free State of Florida, United States of America"
